<DATE>	<TIME>	<OPEN>	<HIGH>	<LOW>	<CLOSE>	<TICKVOL>	<VOL>	<SPREAD>
2023.02.10	16:05:00	108010	108055	107970	108000	20876	70439	5
2023.02.10	16:10:00	107995	108085	107990	108080	16934	53500	5
2023.02.10	16:15:00	108075	108260	108050	108155	44660	160564	5
2023.02.10	16:20:00	108155	108155	108085	108095	16271	54493	5
2023.02.10	16:25:00	108090	108120	107910	107995	40002	134668	5
2023.02.10	16:30:00	108000	108125	107980	108095	24229	77945	5
2023.02.10	16:35:00	108095	108165	108065	108120	19975	67157	5
2023.02.10	16:40:00	108115	108175	108090	108115	17305	54306	5
2023.02.10	16:45:00	108115	108185	108110	108145	16085	52538	5
2023.02.10	16:50:00	108145	108170	108085	108160	18632	82310	5
2023.02.10	16:55:00	108160	108285	108145	108275	29773	103221	5
2023.02.10	17:00:00	108270	108350	108260	108335	30535	106231	5
2023.02.10	17:05:00	108335	108450	108325	108340	33701	114921	5
2023.02.10	17:10:00	108345	108385	108310	108330	18230	62104	5
2023.02.10	17:15:00	108330	108340	108235	108245	19959	67250	5
2023.02.10	17:20:00	108245	108250	108180	108200	18829	68339	5
2023.02.10	17:25:00	108200	108200	108125	108170	16254	55751	5
2023.02.10	17:30:00	108165	108500	108155	108490	40017	152237	5
2023.02.10	17:35:00	108485	108485	108270	108320	26512	102770	5
2023.02.10	17:40:00	108325	108345	108250	108325	15581	53111	5
2023.02.10	17:45:00	108320	108465	108305	108400	23687	86855	5
2023.02.10	17:50:00	108405	108415	108210	108260	24190	75914	5
2023.02.10	17:55:00	108255	108290	108170	108200	14798	41727	5
2023.02.10	18:00:00	108200	108345	108165	108335	16994	51135	5
2023.02.10	18:05:00	108335	108340	108230	108275	12427	41286	5
2023.02.10	18:10:00	108275	108320	108110	108170	13661	41935	5
2023.02.10	18:15:00	108165	108320	108155	108270	12365	39918	5
2023.02.10	18:20:00	108270	108340	108055	108055	7317	29956	5
2023.02.13	09:00:00	108175	108185	107795	107860	64392	152533	5
2023.02.13	09:05:00	107860	107925	107775	107800	42508	104994	5
2023.02.13	09:10:00	107800	107940	107745	107855	42923	116429	5
2023.02.13	09:15:00	107860	107975	107820	107930	38034	100678	5
2023.02.13	09:20:00	107925	108170	107925	108130	57973	162580	5
2023.02.13	09:25:00	108125	108150	108040	108120	38296	107403	5
2023.02.13	09:30:00	108115	108205	108020	108055	49596	135524	5
2023.02.13	09:35:00	108055	108090	107990	108035	28563	76193	5
2023.02.13	09:40:00	108035	108080	107980	107990	30882	87219	5
2023.02.13	09:45:00	107990	108055	107925	107945	33940	91431	5
2023.02.13	09:50:00	107940	108005	107790	107790	54216	153296	5
2023.02.13	09:55:00	107790	107935	107730	107915	60650	169888	5
2023.02.13	10:00:00	107915	108050	107825	107990	77356	218442	5
2023.02.13	10:05:00	107995	108010	107690	107730	97088	273360	5
2023.02.13	10:10:00	107735	107880	107610	107815	91341	252040	5
2023.02.13	10:15:00	107815	107835	107565	107680	87789	252450	5
2023.02.13	10:20:00	107680	107700	107550	107670	56395	161970	5
2023.02.13	10:25:00	107675	107690	107525	107625	59399	175086	5
2023.02.13	10:30:00	107620	107730	107470	107620	80197	239453	5
2023.02.13	10:35:00	107620	107880	107620	107680	78867	228534	5
2023.02.13	10:40:00	107685	107775	107555	107610	66047	188265	5
2023.02.13	10:45:00	107610	107770	107520	107630	70175	205697	5
2023.02.13	10:50:00	107630	107750	107480	107720	63721	197401	5
2023.02.13	10:55:00	107725	107790	107685	107725	38812	110643	5
2023.02.13	11:00:00	107730	107920	107705	107890	64356	186060	5
2023.02.13	11:05:00	107890	107935	107730	107775	64929	206464	5
2023.02.13	11:10:00	107775	107920	107605	107610	80908	245551	5
2023.02.13	11:15:00	107610	107770	107510	107770	74622	225733	5
2023.02.13	11:20:00	107770	108045	107765	108020	92782	308457	5
2023.02.13	11:25:00	108020	108185	107965	108110	75868	242533	5
2023.02.13	11:30:00	108115	108365	108035	108315	97871	326621	5
2023.02.13	11:35:00	108320	108460	108125	108420	97406	310465	5
2023.02.13	11:40:00	108415	108610	108370	108600	78209	248216	5
2023.02.13	11:45:00	108605	108855	108545	108850	86879	287630	5
2023.02.13	11:50:00	108845	109030	108735	109020	92462	308361	5
2023.02.13	11:55:00	109020	109250	109015	109180	73047	262528	5
2023.02.13	12:00:00	109180	109250	109050	109200	70407	239013	5
2023.02.13	12:05:00	109205	109290	109135	109165	61619	207337	5
2023.02.13	12:10:00	109165	109175	109005	109020	45516	139752	5
2023.02.13	12:15:00	109020	109030	108870	108915	48202	154664	5
2023.02.13	12:20:00	108920	108985	108885	108930	29136	86915	5
2023.02.13	12:25:00	108935	109075	108920	109040	36530	113754	5
2023.02.13	12:30:00	109040	109055	108925	108965	33130	102354	5
2023.02.13	12:35:00	108965	109045	108920	108930	27799	88387	5
2023.02.13	12:40:00	108925	108975	108885	108935	22895	66025	5
2023.02.13	12:45:00	108930	108975	108875	108910	24769	78276	5
2023.02.13	12:50:00	108915	109025	108880	108990	32739	114616	5
2023.02.13	12:55:00	108985	109030	108860	108895	32396	99924	5
2023.02.13	13:00:00	108900	108945	108850	108880	24334	74293	5
2023.02.13	13:05:00	108885	108915	108845	108870	17113	54029	5
2023.02.13	13:10:00	108870	108895	108850	108880	12789	40927	5
2023.02.13	13:15:00	108880	108945	108875	108915	20531	64372	5
2023.02.13	13:20:00	108915	109000	108905	108920	25230	76048	5
2023.02.13	13:25:00	108925	108955	108885	108895	17350	53270	5
2023.02.13	13:30:00	108895	108935	108855	108875	19348	61014	5
2023.02.13	13:35:00	108875	108880	108750	108855	37759	118654	5
2023.02.13	13:40:00	108855	108950	108830	108945	27425	86212	5
2023.02.13	13:45:00	108945	108990	108885	108940	26522	83075	5
2023.02.13	13:50:00	108940	109015	108915	108995	21804	67847	5
2023.02.13	13:55:00	108990	109135	108930	109120	37565	131107	5
2023.02.13	14:00:00	109120	109155	109060	109110	28152	89206	5
2023.02.13	14:05:00	109105	109150	109055	109145	23450	77665	5
2023.02.13	14:10:00	109140	109180	109095	109145	28139	94516	5
2023.02.13	14:15:00	109150	109255	109105	109220	31881	103609	5
2023.02.13	14:20:00	109225	109250	109150	109160	26435	84542	5
2023.02.13	14:25:00	109160	109200	109115	109195	20307	65026	5
2023.02.13	14:30:00	109195	109200	109080	109120	26804	88626	5
2023.02.13	14:35:00	109120	109235	109085	109225	31140	111220	5
2023.02.13	14:40:00	109220	109350	109205	109250	52769	186859	5
2023.02.13	14:45:00	109250	109255	109115	109120	29113	98192	5
2023.02.13	14:50:00	109120	109155	109035	109060	32103	113303	5
2023.02.13	14:55:00	109065	109070	108940	108995	36978	125298	5
2023.02.13	15:00:00	109000	109070	108930	108950	36547	121307	5
2023.02.13	15:05:00	108950	108980	108780	108925	51954	181788	5
2023.02.13	15:10:00	108930	108970	108870	108900	28505	92637	5
2023.02.13	15:15:00	108895	108975	108885	108950	20697	66753	5
2023.02.13	15:20:00	108950	108990	108890	108950	24104	79686	5
2023.02.13	15:25:00	108945	108985	108905	108970	17869	56901	5
2023.02.13	15:30:00	108970	109015	108875	108980	34015	114887	5
2023.02.13	15:35:00	108980	108980	108910	108930	14017	43402	5
2023.02.13	15:40:00	108930	108975	108910	108955	12958	42680	5
2023.02.13	15:45:00	108955	109020	108925	109010	23247	84947	5
2023.02.13	15:50:00	109005	109075	108960	109040	32515	122573	5
2023.02.13	15:55:00	109035	109095	108960	108970	25878	92456	5
2023.02.13	16:00:00	108975	109065	108970	109040	18223	59712	5
2023.02.13	16:05:00	109045	109075	108970	109005	19821	66517	5
2023.02.13	16:10:00	109005	109025	108940	108980	19601	62672	5
2023.02.13	16:15:00	108980	109020	108935	108985	17242	58833	5
2023.02.13	16:20:00	108985	109025	108930	108975	16594	55628	5
2023.02.13	16:25:00	108975	109000	108940	108960	13856	44457	5
2023.02.13	16:30:00	108960	109005	108900	108915	17838	64189	5
2023.02.13	16:35:00	108920	109070	108910	109045	30594	105213	5
2023.02.13	16:40:00	109045	109050	108885	108915	31895	111701	5
2023.02.13	16:45:00	108915	108950	108695	108770	45774	164508	5
2023.02.13	16:50:00	108765	108885	108745	108855	31706	108229	5
2023.02.13	16:55:00	108860	108880	108815	108840	15139	53230	5
2023.02.13	17:00:00	108840	108865	108755	108830	25389	84933	5
2023.02.13	17:05:00	108830	108900	108805	108835	21235	72246	5
2023.02.13	17:10:00	108835	108890	108825	108855	13200	43948	5
2023.02.13	17:15:00	108850	108855	108770	108805	17426	57710	5
2023.02.13	17:20:00	108800	108815	108745	108780	17533	58403	5
2023.02.13	17:25:00	108785	108930	108775	108905	25491	96591	5
2023.02.13	17:30:00	108910	108995	108880	108935	29116	111870	5
2023.02.13	17:35:00	108930	108955	108870	108910	15160	52504	5
2023.02.13	17:40:00	108905	108920	108840	108875	16154	57685	5
2023.02.13	17:45:00	108875	108900	108855	108880	10223	34974	5
2023.02.13	17:50:00	108885	108960	108860	108920	16759	60404	5
2023.02.13	17:55:00	108925	108965	108900	108920	10997	39016	5
2023.02.13	18:00:00	108915	109035	108905	109005	19224	74454	5
2023.02.13	18:05:00	109010	109105	108970	109040	15091	56697	5
2023.02.13	18:10:00	109035	109090	109000	109030	13673	47608	5
2023.02.13	18:15:00	109030	109105	109015	109070	10309	36629	5
2023.02.13	18:20:00	109070	109150	108945	109150	12187	50976	5
2023.02.14	09:00:00	109350	109515	109260	109450	79211	201678	5
2023.02.14	09:05:00	109455	109745	109415	109670	73152	201291	5
2023.02.14	09:10:00	109675	109685	109475	109540	47475	130544	5
2023.02.14	09:15:00	109540	109590	109455	109580	45040	114729	5
2023.02.14	09:20:00	109575	109635	109475	109520	45000	115904	5
2023.02.14	09:25:00	109520	109655	109465	109650	41080	110362	5
2023.02.14	09:30:00	109650	109730	109540	109560	56681	158476	5
2023.02.14	09:35:00	109565	109570	109490	109500	22879	63242	5
2023.02.14	09:40:00	109505	109515	109430	109455	33604	93687	5
2023.02.14	09:45:00	109460	109480	109380	109450	36414	101473	5
2023.02.14	09:50:00	109450	109535	109420	109485	37009	100944	5
2023.02.14	09:55:00	109485	109495	109335	109410	39989	112057	5
2023.02.14	10:00:00	109405	109410	109185	109370	89817	269724	5
2023.02.14	10:05:00	109365	109550	109305	109360	96599	279322	5
2023.02.14	10:10:00	109360	109400	109165	109220	66300	197008	5
2023.02.14	10:15:00	109220	109225	108925	109140	84214	252367	5
2023.02.14	10:20:00	109140	109155	108980	109010	53550	158739	5
2023.02.14	10:25:00	109010	109215	108825	109070	76680	209349	5
2023.02.14	10:30:00	109070	109700	108550	109460	231389	603805	5
2023.02.14	10:35:00	109460	109520	108675	108755	138882	427007	5
2023.02.14	10:40:00	108755	108970	108575	108870	119012	345957	5
2023.02.14	10:45:00	108875	109295	108755	109290	101587	306520	5
2023.02.14	10:50:00	109290	109495	108970	109010	107902	312112	5
2023.02.14	10:55:00	109005	109190	108920	108945	78322	218537	5
2023.02.14	11:00:00	108950	109090	108890	108940	76888	217031	5
2023.02.14	11:05:00	108940	108950	108665	108705	82781	255527	5
2023.02.14	11:10:00	108705	108730	108455	108535	94530	308078	5
2023.02.14	11:15:00	108535	108830	108505	108815	65129	191754	5
2023.02.14	11:20:00	108820	108960	108810	108955	49098	152954	5
2023.02.14	11:25:00	108950	108985	108755	108810	68668	211065	5
2023.02.14	11:30:00	108810	108855	108535	108800	95169	298331	5
2023.02.14	11:35:00	108800	108935	108670	108920	83708	254386	5
2023.02.14	11:40:00	108925	109175	108840	109110	81934	259787	5
2023.02.14	11:45:00	109110	109250	109055	109155	67764	217493	5
2023.02.14	11:50:00	109155	109225	109030	109070	68210	202130	5
2023.02.14	11:55:00	109070	109295	109060	109275	60842	192689	5
2023.02.14	12:00:00	109270	109345	109060	109115	65165	221478	5
2023.02.14	12:05:00	109115	109190	109065	109120	38618	124374	5
2023.02.14	12:10:00	109120	109265	109080	109110	47354	155760	5
2023.02.14	12:15:00	109110	109195	108975	109130	58922	189884	5
2023.02.14	12:20:00	109135	109150	108915	108960	43540	140046	5
2023.02.14	12:25:00	108960	108965	108655	108685	59153	193027	5
2023.02.14	12:30:00	108690	108715	108405	108445	76777	256312	5
2023.02.14	12:35:00	108450	108450	108215	108270	66811	221133	5
2023.02.14	12:40:00	108275	108415	108255	108345	47702	157686	5
2023.02.14	12:45:00	108340	108370	108165	108305	59381	200499	5
2023.02.14	12:50:00	108300	108340	108055	108110	58698	203715	5
2023.02.14	12:55:00	108110	108200	108070	108135	37328	122314	5
2023.02.14	13:00:00	108135	108255	108090	108235	38746	116786	5
2023.02.14	13:05:00	108235	108300	108160	108185	30966	90535	5
2023.02.14	13:10:00	108185	108285	108145	108195	32478	98563	5
2023.02.14	13:15:00	108190	108290	108155	108260	26715	81957	5
2023.02.14	13:20:00	108255	108330	108225	108310	29100	92627	5
2023.02.14	13:25:00	108310	108320	108015	108040	56069	182127	5
2023.02.14	13:30:00	108035	108045	107885	107925	55543	175224	5
2023.02.14	13:35:00	107925	108045	107900	108040	36615	119621	5
2023.02.14	13:40:00	108035	108135	107990	108070	41650	136987	5
2023.02.14	13:45:00	108065	108160	108020	108125	31262	100021	5
2023.02.14	13:50:00	108125	108130	107915	108020	39860	119143	5
2023.02.14	13:55:00	108015	108180	107960	108150	37385	117563	5
2023.02.14	14:00:00	108145	108195	108080	108110	33584	108498	5
2023.02.14	14:05:00	108115	108120	108005	108025	31790	101069	5
2023.02.14	14:10:00	108030	108175	108005	108165	31547	98527	5
2023.02.14	14:15:00	108165	108175	108095	108165	22552	71709	5
2023.02.14	14:20:00	108160	108215	108090	108115	27221	92121	5
2023.02.14	14:25:00	108115	108195	108095	108135	17685	56638	5
2023.02.14	14:30:00	108130	108185	108090	108180	21851	72500	5
2023.02.14	14:35:00	108180	108185	107805	107855	51566	179092	5
2023.02.14	14:40:00	107855	107965	107785	107885	61363	205882	5
2023.02.14	14:45:00	107880	107935	107795	107815	41626	134022	5
2023.02.14	14:50:00	107815	107960	107730	107945	50177	171302	5
2023.02.14	14:55:00	107940	108050	107915	107935	38572	130162	5
2023.02.14	15:00:00	107935	108100	107875	108080	54827	182468	5
2023.02.14	15:05:00	108080	108250	108020	108030	61423	216857	5
2023.02.14	15:10:00	108025	108070	107955	108060	34499	113124	5
2023.02.14	15:15:00	108055	108185	108050	108060	41756	143373	5
2023.02.14	15:20:00	108065	108125	107960	108015	32481	109614	5
2023.02.14	15:25:00	108015	108040	107935	107980	30901	101314	5
2023.02.14	15:30:00	107985	108095	107935	108045	32106	114498	5
2023.02.14	15:35:00	108045	108090	107940	108065	27869	95788	5
2023.02.14	15:40:00	108060	108085	107925	107950	24591	86599	5
2023.02.14	15:45:00	107950	108050	107895	107930	35211	132229	5
2023.02.14	15:50:00	107935	107945	107870	107900	26940	91413	5
2023.02.14	15:55:00	107905	107935	107860	107865	19639	68117	5
2023.02.14	16:00:00	107870	108020	107830	107980	38164	142264	5
2023.02.14	16:05:00	107980	107990	107785	107800	46965	167631	5
2023.02.14	16:10:00	107800	107860	107660	107685	46995	172128	5
2023.02.14	16:15:00	107680	107930	107675	107905	42122	156672	5
2023.02.14	16:20:00	107905	107920	107800	107815	22139	75682	5
2023.02.14	16:25:00	107815	107890	107780	107790	27256	92461	5
2023.02.14	16:30:00	107795	107815	107690	107770	29846	104054	5
2023.02.14	16:35:00	107765	107830	107715	107780	26348	93235	5
2023.02.14	16:40:00	107780	107820	107740	107750	16027	51808	5
2023.02.14	16:45:00	107750	107800	107580	107635	34526	121940	5
2023.02.14	16:50:00	107635	107660	107560	107645	28707	100790	5
2023.02.14	16:55:00	107650	107685	107605	107665	20267	72487	5
2023.02.14	17:00:00	107670	107690	107550	107620	25830	96268	5
2023.02.14	17:05:00	107625	107640	107565	107615	18630	64495	5
2023.02.14	17:10:00	107620	107675	107575	107600	19208	64881	5
2023.02.14	17:15:00	107600	107725	107575	107685	23998	85820	5
2023.02.14	17:20:00	107680	107680	107610	107645	16422	54667	5
2023.02.14	17:25:00	107640	107685	107630	107670	14190	49754	5
2023.02.14	17:30:00	107675	107720	107625	107670	17744	60138	5
2023.02.14	17:35:00	107675	108130	107635	108040	49214	202258	5
2023.02.14	17:40:00	108040	108110	107860	107965	48584	191473	5
2023.02.14	17:45:00	107965	107975	107835	107900	23490	79542	5
2023.02.14	17:50:00	107900	108045	107845	107995	28302	91238	5
2023.02.14	17:55:00	107990	108020	107810	107875	23790	71384	5
2023.02.14	18:00:00	107875	107900	107680	107765	26354	74739	5
2023.02.14	18:05:00	107765	107915	107750	107805	21436	63100	5
2023.02.14	18:10:00	107800	107830	107690	107770	16159	46912	5
2023.02.14	18:15:00	107765	107785	107705	107765	11051	29900	5
2023.02.14	18:20:00	107760	107895	107760	107770	8979	29007	5
2023.02.15	09:00:00	109800	109920	109560	109900	47487	115123	5
2023.02.15	09:05:00	109900	109900	109670	109675	34965	94705	5
2023.02.15	09:10:00	109675	109770	109555	109725	42671	121832	5
2023.02.15	09:15:00	109725	109820	109710	109755	26497	71142	5
2023.02.15	09:20:00	109755	109765	109465	109480	45835	129976	5
2023.02.15	09:25:00	109480	109570	109460	109565	36358	102557	5
2023.02.15	09:30:00	109560	109630	109515	109530	35906	118695	5
2023.02.15	09:35:00	109525	109535	109305	109380	59468	189610	5
2023.02.15	09:40:00	109380	109425	109315	109360	31268	99982	5
2023.02.15	09:45:00	109360	109385	109265	109305	31880	96000	5
2023.02.15	09:50:00	109310	109350	109185	109190	38847	118478	5
2023.02.15	09:55:00	109190	109255	109145	109225	28844	84842	5
2023.02.15	10:00:00	109225	109365	109210	109330	52060	164776	5
2023.02.15	10:05:00	109330	109400	109260	109360	46307	146586	5
2023.02.15	10:10:00	109355	109430	109220	109425	51815	150305	5
2023.02.15	10:15:00	109420	109515	109275	109280	55713	180560	5
2023.02.15	10:20:00	109285	109380	109090	109105	74946	224881	5
2023.02.15	10:25:00	109105	109330	109075	109300	53422	157600	5
2023.02.15	10:30:00	109305	109315	109005	109245	87288	256280	5
2023.02.15	10:35:00	109245	109420	109220	109335	64301	206277	5
2023.02.15	10:40:00	109335	110365	109330	110230	135775	447927	5
2023.02.15	10:45:00	110230	110300	110005	110150	102602	329354	5
2023.02.15	10:50:00	110150	110365	109900	109930	93528	317235	5
2023.02.15	10:55:00	109930	109975	109655	109710	70302	248251	5
2023.02.15	11:00:00	109715	110075	109645	110055	62724	198140	5
2023.02.15	11:05:00	110060	110160	110015	110075	43800	133763	5
2023.02.15	11:10:00	110075	110505	110070	110375	73684	238139	5
2023.02.15	11:15:00	110380	110810	110325	110715	80617	257251	5
2023.02.15	11:20:00	110720	110740	110480	110610	54580	169842	5
2023.02.15	11:25:00	110610	110675	110490	110530	39804	120695	5
2023.02.15	11:30:00	110530	110775	110525	110670	60839	190148	5
