<DATE>	<TIME>	<OPEN>	<HIGH>	<LOW>	<CLOSE>	<TICKVOL>	<VOL>	<SPREAD>
2022.07.14	17:00:00	96980	97130	96825	96850	183284	672095	5
2022.07.15	09:00:00	97155	97405	96600	97155	799918	2234744	5
2022.07.15	10:00:00	97150	97275	96155	96300	1007631	3043436	5
2022.07.15	11:00:00	96300	97420	96295	97295	841719	2673689	5
2022.07.15	12:00:00	97295	97670	97220	97385	441976	1481275	5
2022.07.15	13:00:00	97385	97520	97235	97495	251280	826741	5
2022.07.15	14:00:00	97500	97975	97390	97815	335919	1200227	5
2022.07.15	15:00:00	97815	97840	97555	97640	270760	935994	5
2022.07.15	16:00:00	97640	97715	97465	97695	253577	896139	5
2022.07.15	17:00:00	97690	97835	97485	97565	148772	476083	5
2022.07.18	09:00:00	98650	98675	98170	98390	478045	1318045	5
2022.07.18	10:00:00	98390	99140	98225	99070	934534	2661215	5
2022.07.18	11:00:00	99075	99265	98765	99200	655859	1997198	5
2022.07.18	12:00:00	99200	99245	98785	98790	384411	1204675	5
2022.07.18	13:00:00	98790	99070	98725	98855	307326	985715	5
2022.07.18	14:00:00	98855	99065	97860	97880	549453	1826019	5
2022.07.18	15:00:00	97880	98140	97540	97635	573406	1840625	5
2022.07.18	16:00:00	97635	98040	97610	97915	443571	1484381	5
2022.07.18	17:00:00	97915	97965	97515	97555	232730	758784	5
2022.07.19	09:00:00	98180	98395	97930	98320	591329	1712911	5
2022.07.19	10:00:00	98325	98595	97955	98190	1082511	3187813	5
2022.07.19	11:00:00	98195	98760	97905	98245	773594	2560320	5
2022.07.19	12:00:00	98245	98605	98215	98445	399537	1330463	5
2022.07.19	13:00:00	98450	98825	98415	98780	301114	1042466	5
2022.07.19	14:00:00	98775	98945	98595	98795	374216	1324651	5
2022.07.19	15:00:00	98795	99235	98740	99065	447641	1628246	5
2022.07.19	16:00:00	99070	99235	98890	98950	340102	1197662	5
2022.07.19	17:00:00	98950	99540	98870	99365	200884	680446	5
2022.07.20	09:00:00	98900	98960	98485	98540	571027	1587061	5
2022.07.20	10:00:00	98540	99040	98290	98295	1021224	3024881	5
2022.07.20	11:00:00	98300	98970	98080	98825	673795	2094095	5
2022.07.20	12:00:00	98825	98985	98565	98950	456718	1430894	5
2022.07.20	13:00:00	98945	99245	98715	99170	504815	1696298	5
2022.07.20	14:00:00	99170	99180	98495	98585	527901	1757777	5
2022.07.20	15:00:00	98590	98880	98575	98820	361457	1198168	5
2022.07.20	16:00:00	98820	99230	98800	99030	347952	1199510	5
2022.07.20	17:00:00	99035	99185	98770	98770	155841	494994	5
2022.07.21	09:00:00	98615	98690	98280	98330	601750	1595737	5
2022.07.21	10:00:00	98330	98600	97970	98530	1019541	3149624	5
2022.07.21	11:00:00	98525	98570	97795	98490	780468	2461149	5
2022.07.21	12:00:00	98490	99295	98450	99135	529681	1778992	5
2022.07.21	13:00:00	99140	99490	99035	99355	364069	1330301	5
2022.07.21	14:00:00	99360	99465	99010	99105	392568	1366770	5
2022.07.21	15:00:00	99105	99360	99060	99315	343707	1197942	5
2022.07.21	16:00:00	99320	99850	99310	99745	371723	1334570	5
2022.07.21	17:00:00	99750	99890	99680	99840	128804	473244	5
2022.07.22	09:00:00	100050	100135	99785	99940	495606	1356984	5
2022.07.22	10:00:00	99935	100455	99835	99840	929393	2751342	5
2022.07.22	11:00:00	99840	100485	99640	100410	734742	2359286	5
2022.07.22	12:00:00	100410	100440	99870	100065	452490	1494037	5
2022.07.22	13:00:00	100065	100315	99865	100150	306732	1059934	5
2022.07.22	14:00:00	100150	100155	99390	99540	432240	1515461	5
2022.07.22	15:00:00	99535	99545	99045	99310	392446	1443838	5
2022.07.22	16:00:00	99310	99875	99270	99790	348403	1379005	5
2022.07.22	17:00:00	99790	99955	99725	99955	109449	394967	5
2022.07.25	09:00:00	100415	100625	100360	100495	388912	1081933	5
2022.07.25	10:00:00	100495	101010	100300	100915	1080651	3250187	5
2022.07.25	11:00:00	100915	101100	100540	100795	712723	2198278	5
2022.07.25	12:00:00	100795	101050	100680	100890	362092	1160156	5
2022.07.25	13:00:00	100885	101015	100725	100860	286459	967502	5
2022.07.25	14:00:00	100865	101035	100740	100840	309694	1071754	5
2022.07.25	15:00:00	100835	101265	100775	101020	375251	1341438	5
2022.07.25	16:00:00	101020	101100	100775	101015	354176	1258595	5
2022.07.25	17:00:00	101010	101205	100890	101080	132671	473041	5
2022.07.26	09:00:00	100955	101335	100845	101320	454528	1322243	5
2022.07.26	10:00:00	101325	101440	101030	101220	832150	2595277	5
2022.07.26	11:00:00	101220	101230	100650	100895	679686	2347425	5
2022.07.26	12:00:00	100890	100925	100080	100180	490667	1786927	5
2022.07.26	13:00:00	100185	100385	100100	100300	322509	1159209	5
2022.07.26	14:00:00	100300	100465	100200	100210	332186	1209523	5
2022.07.26	15:00:00	100210	100440	100015	100185	372363	1403340	5
2022.07.26	16:00:00	100180	100460	100160	100395	316342	1239005	5
2022.07.26	17:00:00	100390	100630	100370	100500	172616	604417	5
2022.07.27	09:00:00	101025	101030	100755	100935	328803	885277	5
2022.07.27	10:00:00	100930	101245	100755	100775	789273	2461375	5
2022.07.27	11:00:00	100770	101145	100615	101020	649425	2050184	5
2022.07.27	12:00:00	101020	101290	101015	101180	322634	1036642	5
2022.07.27	13:00:00	101180	101345	101160	101190	242308	820422	5
2022.07.27	14:00:00	101190	101280	101020	101075	251630	832747	5
2022.07.27	15:00:00	101080	101960	100745	101845	885876	2656125	5
2022.07.27	16:00:00	101850	102195	101745	102150	385129	1349960	5
2022.07.27	17:00:00	102150	102550	102050	102550	167153	611214	5
2022.07.28	09:00:00	102245	102300	101740	102115	572015	1597037	5
2022.07.28	10:00:00	102120	102820	101845	101985	922045	2839694	5
2022.07.28	11:00:00	101985	102140	101640	101960	712945	2169175	5
2022.07.28	12:00:00	101960	102435	101950	102230	412615	1351347	5
2022.07.28	13:00:00	102225	102585	102180	102540	288839	993232	5
2022.07.28	14:00:00	102535	103195	102330	103000	415511	1592181	5
2022.07.28	15:00:00	103005	103220	102900	103185	300912	1071760	5
2022.07.28	16:00:00	103185	103385	103150	103245	309084	1151993	5
2022.07.28	17:00:00	103240	103600	103185	103500	179280	637735	5
2022.07.29	09:00:00	103790	103835	103395	103670	600149	1602207	5
2022.07.29	10:00:00	103670	103755	103200	103250	934495	2678167	5
2022.07.29	11:00:00	103245	103745	103165	103645	672916	2072657	5
2022.07.29	12:00:00	103645	103950	103490	103720	462737	1518372	5
2022.07.29	13:00:00	103715	104085	103630	103995	359126	1185861	5
2022.07.29	14:00:00	103995	104275	103895	104245	298560	1022278	5
2022.07.29	15:00:00	104240	104655	104130	104600	357245	1335703	5
2022.07.29	16:00:00	104595	104635	103670	103825	414817	1542579	5
2022.07.29	17:00:00	103820	103925	103485	103560	238228	741322	5
2022.08.01	09:00:00	103825	103855	103450	103455	463490	1333457	5
2022.08.01	10:00:00	103460	103490	102690	103220	925826	2850131	5
2022.08.01	11:00:00	103220	103900	102815	103755	869937	2743903	5
2022.08.01	12:00:00	103755	103810	103255	103315	417250	1258832	5
2022.08.01	13:00:00	103310	103530	102980	103010	398763	1256256	5
2022.08.01	14:00:00	103005	103030	102260	102470	579642	1844305	5
2022.08.01	15:00:00	102470	103020	102380	102935	421708	1444238	5
2022.08.01	16:00:00	102940	102990	102535	102605	349986	1215676	5
2022.08.01	17:00:00	102605	102860	102575	102825	156949	555014	5
2022.08.02	09:00:00	102250	102530	102095	102525	557511	1557220	5
2022.08.02	10:00:00	102525	103225	102345	102665	1239058	3580029	5
2022.08.02	11:00:00	102665	103760	102165	103600	1162772	3675329	5
2022.08.02	12:00:00	103600	103900	103310	103630	538882	1667172	5
2022.08.02	13:00:00	103630	104070	103610	103930	368884	1196128	5
2022.08.02	14:00:00	103930	104155	103340	103640	555815	1910680	5
2022.08.02	15:00:00	103640	104140	103575	104010	498071	1799293	5
2022.08.02	16:00:00	104010	104040	103665	103765	412739	1481431	5
2022.08.02	17:00:00	103765	104240	103705	104240	200385	603114	5
2022.08.03	09:00:00	104200	104370	103910	104065	489964	1293210	5
2022.08.03	10:00:00	104060	104115	103565	103950	987588	2903610	5
2022.08.03	11:00:00	103950	103955	103225	103440	792227	2391789	5
2022.08.03	12:00:00	103445	104165	103250	104000	558520	1835827	5
2022.08.03	13:00:00	104000	104340	103885	104170	410260	1363391	5
2022.08.03	14:00:00	104170	104200	103850	103925	357590	1233919	5
2022.08.03	15:00:00	103930	104220	103920	104125	349847	1163954	5
2022.08.03	16:00:00	104125	104335	104095	104175	312923	1087621	5
2022.08.03	17:00:00	104175	104485	104160	104425	155108	510524	5
2022.08.04	09:00:00	104265	105235	104170	105075	584126	1609353	5
2022.08.04	10:00:00	105075	105670	105005	105575	888366	2722167	5
2022.08.04	11:00:00	105580	105760	105390	105635	610491	2024348	5
2022.08.04	12:00:00	105635	105810	105470	105720	403768	1392978	5
2022.08.04	13:00:00	105715	106190	105700	106115	406934	1486461	5
2022.08.04	14:00:00	106115	106650	106045	106555	421004	1579894	5
2022.08.04	15:00:00	106560	106580	106250	106330	374621	1356887	5
2022.08.04	16:00:00	106335	106680	106290	106410	373019	1410332	5
2022.08.04	17:00:00	106410	107220	106375	106905	267258	941806	5
2022.08.05	09:00:00	106735	107195	106140	106380	776687	1994052	5
2022.08.05	10:00:00	106380	106965	105870	106930	1020496	2990249	5
2022.08.05	11:00:00	106930	107625	106595	107515	802381	2496178	5
2022.08.05	12:00:00	107520	107525	106520	106650	525805	1745685	5
2022.08.05	13:00:00	106655	107055	106645	107025	310897	1003014	5
2022.08.05	14:00:00	107030	107545	106975	107075	397613	1414682	5
2022.08.05	15:00:00	107080	107140	106395	106640	434789	1460303	5
2022.08.05	16:00:00	106640	106850	106465	106815	333119	1183453	5
2022.08.05	17:00:00	106810	106965	106665	106710	179279	597443	5
2022.08.08	09:00:00	107250	107770	107155	107625	512247	1439179	5
2022.08.08	10:00:00	107630	108500	107400	108430	1020910	2940485	5
2022.08.08	11:00:00	108430	108455	108030	108340	671129	1981759	5
2022.08.08	12:00:00	108345	108670	108085	108290	533693	1711545	5
2022.08.08	13:00:00	108290	108615	108105	108465	466577	1463826	5
2022.08.08	14:00:00	108470	108880	108455	108835	461331	1483964	5
2022.08.08	15:00:00	108840	108845	108500	108635	448680	1462506	5
2022.08.08	16:00:00	108635	108835	108480	108715	400252	1396545	5
2022.08.08	17:00:00	108720	109290	108715	109290	259998	916494	5
2022.08.09	09:00:00	109100	109440	108780	109310	624233	1674404	5
2022.08.09	10:00:00	109310	109590	108605	108775	1186184	3438495	5
2022.08.09	11:00:00	108780	108965	108150	108400	851125	2692005	5
2022.08.09	12:00:00	108400	108485	108120	108285	465973	1449337	5
2022.08.09	13:00:00	108290	108560	108185	108455	385032	1270103	5
2022.08.09	14:00:00	108455	108685	108350	108575	446790	1491580	5
2022.08.09	15:00:00	108570	108720	108370	108585	406552	1397261	5
2022.08.09	16:00:00	108590	109110	108515	108955	454966	1598081	5
2022.08.09	17:00:00	108955	109500	108905	109085	257595	828059	5
2022.08.10	09:00:00	109000	110885	108925	110365	904540	2348616	5
2022.08.10	10:00:00	110365	110815	110030	110110	1004412	2758128	5
2022.08.10	11:00:00	110115	110500	109705	110450	830393	2440307	5
2022.08.10	12:00:00	110445	110560	110150	110310	440504	1340352	5
2022.08.10	13:00:00	110305	110505	110220	110480	272502	864059	5
2022.08.10	14:00:00	110480	110630	110365	110475	324206	1033148	5
2022.08.10	15:00:00	110480	110500	109880	110155	498220	1643672	5
2022.08.10	16:00:00	110150	110585	110090	110565	371852	1271477	5
2022.08.10	17:00:00	110565	110725	110455	110525	255242	793595	5
2022.08.11	09:00:00	110800	111765	110705	111645	811277	2212675	5
2022.08.11	10:00:00	111645	111750	111150	111260	823117	2346102	5
2022.08.11	11:00:00	111260	111280	110625	110685	878937	2668049	5
2022.08.11	12:00:00	110690	110730	110240	110590	610598	1898837	5
2022.08.11	13:00:00	110585	110865	110560	110840	352443	1074021	5
2022.08.11	14:00:00	110835	111310	110730	111010	428740	1393926	5
2022.08.11	15:00:00	111015	111035	109730	110070	632025	2149244	5
2022.08.11	16:00:00	110070	110395	109715	110190	477617	1544655	5
2022.08.11	17:00:00	110195	110325	109980	110300	224691	674375	5
2022.08.12	09:00:00	110285	110910	110280	110675	645051	1693244	5
2022.08.12	10:00:00	110675	111335	110545	111215	965139	2711552	5
2022.08.12	11:00:00	111220	111365	110855	110975	725037	2032722	5
2022.08.12	12:00:00	110980	111585	110920	111525	487554	1518134	5
2022.08.12	13:00:00	111525	111875	111510	111745	388866	1251664	5
2022.08.12	14:00:00	111745	112095	111735	112045	337323	1113252	5
2022.08.12	15:00:00	112045	112305	112000	112250	345076	1195938	5
2022.08.12	16:00:00	112255	112715	112245	112570	416138	1456981	5
2022.08.12	17:00:00	112570	112910	112495	112710	228956	719542	5
2022.08.15	09:00:00	111500	111500	110815	111205	648017	1776685	5
2022.08.15	10:00:00	111205	112040	111140	111960	960129	2827129	5
2022.08.15	11:00:00	111960	112570	111690	112375	673761	2140729	5
2022.08.15	12:00:00	112375	113080	112320	112935	475164	1619556	5
2022.08.15	13:00:00	112935	113070	112700	112880	287344	983013	5
2022.08.15	14:00:00	112880	112945	112705	112865	331874	1164870	5
2022.08.15	15:00:00	112865	113330	112645	113115	455262	1638467	5
2022.08.15	16:00:00	113110	113310	112960	113060	306701	1125841	5
2022.08.15	17:00:00	113060	113305	112975	113215	211034	719699	5
2022.08.16	09:00:00	113050	113250	112690	112975	778860	2094438	5
2022.08.16	10:00:00	112975	113450	112800	113345	1115949	3259952	5
2022.08.16	11:00:00	113345	113685	112740	112885	827357	2567607	5
2022.08.16	12:00:00	112880	113195	112710	112990	517619	1621092	5
2022.08.16	13:00:00	112995	113270	112840	112990	369684	1195489	5
2022.08.16	14:00:00	112990	113440	112945	113360	354435	1222759	5
2022.08.16	15:00:00	113360	113615	112980	113140	488498	1684725	5
2022.08.16	16:00:00	113140	113670	112925	113595	445685	1503779	5
2022.08.16	17:00:00	113590	113890	113530	113785	184188	535257	5
2022.08.17	09:00:00	114945	114990	114290	114515	574668	1478390	5
2022.08.17	10:00:00	114515	115445	114415	115420	869406	2570604	5
2022.08.17	11:00:00	115420	115770	115275	115440	642270	2058214	5
2022.08.17	12:00:00	115435	116015	115420	115485	437126	1498172	5
2022.08.17	13:00:00	115485	115780	115395	115535	355151	1204465	5
2022.08.17	14:00:00	115540	115755	115255	115690	394884	1319311	5
2022.08.17	15:00:00	115690	116250	115535	115825	623563	2032282	5
2022.08.17	16:00:00	115820	115935	115490	115760	371554	1331747	5
2022.08.17	17:00:00	115760	115875	115490	115490	149301	498598	5
2022.08.18	09:00:00	115785	116445	115685	116075	652845	1756643	5
2022.08.18	10:00:00	116070	116300	115580	115765	1029396	3071328	5
2022.08.18	11:00:00	115765	116115	115560	115915	670637	2157649	5
2022.08.18	12:00:00	115920	115945	115600	115615	448733	1515947	5
2022.08.18	13:00:00	115615	115725	115295	115325	380770	1289818	5
2022.08.18	14:00:00	115320	115625	115305	115490	346253	1225764	5
2022.08.18	15:00:00	115495	115800	115465	115760	341985	1234316	5
2022.08.18	16:00:00	115765	116140	115720	115965	337782	1215176	5
2022.08.18	17:00:00	115965	116115	115885	116100	151124	506218	5
2022.08.19	09:00:00	114980	115270	114735	114890	549565	1303635	5
2022.08.19	10:00:00	114890	114935	113945	114015	988432	2869462	5
2022.08.19	11:00:00	114015	114180	113430	113630	718643	2411929	5
2022.08.19	12:00:00	113635	113755	113405	113635	427095	1508778	5
2022.08.19	13:00:00	113635	113720	113470	113645	299735	1047516	5
2022.08.19	14:00:00	113645	113650	113180	113445	458143	1673196	5
2022.08.19	15:00:00	113450	113480	113105	113155	411924	1451851	5
2022.08.19	16:00:00	113160	113350	113110	113315	341401	1250682	5
2022.08.19	17:00:00	113310	113425	112830	112850	207333	758782	5
2022.08.22	09:00:00	112150	112595	112110	112370	583637	1526405	5
2022.08.22	10:00:00	112365	112500	111715	112075	1009491	2868344	5
2022.08.22	11:00:00	112075	112395	111775	112200	830001	2585466	5
2022.08.22	12:00:00	112200	112720	112140	112585	503083	1626337	5
2022.08.22	13:00:00	112585	112800	112460	112635	432733	1394699	5
2022.08.22	14:00:00	112630	112660	112075	112215	449921	1491452	5
2022.08.22	15:00:00	112220	112585	112175	112570	388397	1353319	5
2022.08.22	16:00:00	112570	112660	112130	112450	462779	1571381	5
2022.08.22	17:00:00	112450	112590	112260	112390	193110	603413	5
2022.08.23	09:00:00	113060	113150	112460	112590	472739	1264586	5
2022.08.23	10:00:00	112595	113905	112555	113795	873794	2882243	5
2022.08.23	11:00:00	113800	114260	113765	114020	645461	2037525	5
2022.08.23	12:00:00	114015	114460	113810	114305	492178	1579526	5
2022.08.23	13:00:00	114310	114355	113970	114110	296589	980842	5
2022.08.23	14:00:00	114115	114225	113915	114035	355047	1173890	5
2022.08.23	15:00:00	114040	114515	114015	114460	365830	1283903	5
2022.08.23	16:00:00	114465	114815	114400	114695	342178	1227536	5
2022.08.23	17:00:00	114700	114940	114615	114825	168485	560186	5
2022.08.24	09:00:00	114775	114875	114275	114315	713977	1931021	5
2022.08.24	10:00:00	114320	115425	114305	115230	1029979	3152777	5
2022.08.24	11:00:00	115230	115670	115150	115465	645802	2080541	5
2022.08.24	12:00:00	115460	115625	115110	115115	418722	1388098	5
2022.08.24	13:00:00	115115	115195	114415	114475	489365	1679076	5
2022.08.24	14:00:00	114480	114800	114390	114720	371611	1323288	5
2022.08.24	15:00:00	114725	114860	114440	114640	408740	1580458	5
2022.08.24	16:00:00	114640	115010	114580	114750	364950	1347802	5
2022.08.24	17:00:00	114745	114870	114630	114785	175992	635599	5
2022.08.25	09:00:00	115520	115565	115120	115300	503974	1331743	5
2022.08.25	10:00:00	115305	115810	114960	115225	1110032	3269225	5
2022.08.25	11:00:00	115225	115460	114805	115020	813278	2567873	5
2022.08.25	12:00:00	115020	115025	114455	114810	527633	1687410	5
2022.08.25	13:00:00	114810	115045	114655	115040	365048	1159874	5
2022.08.25	14:00:00	115035	115270	114995	115045	357376	1186822	5
2022.08.25	15:00:00	115040	115095	114800	115070	328245	1127700	5
2022.08.25	16:00:00	115075	115330	115040	115285	276158	1007404	5
2022.08.25	17:00:00	115285	115325	115100	115160	136400	501418	5
2022.08.26	09:00:00	114855	115690	114855	115525	698148	1851908	5
2022.08.26	10:00:00	115525	115850	114905	115305	948090	3003909	5
2022.08.26	11:00:00	115305	115385	114230	114610	1160624	3544574	5
2022.08.26	12:00:00	114610	114635	113670	113890	594710	2018115	5
2022.08.26	13:00:00	113885	114010	113575	114005	392998	1359921	5
2022.08.26	14:00:00	114005	114215	113720	113855	367050	1257167	5
2022.08.26	15:00:00	113850	114030	113770	114015	325537	1140944	5
2022.08.26	16:00:00	114015	114165	113840	114045	345094	1298619	5
2022.08.26	17:00:00	114045	114145	113810	114145	156176	505832	5
